L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
id	L1	L2	L3	L4	R1_1	R1_2	R1_3	R1_4
C1orf54	4.3096136142378	4.06668229448543	3.7224102090333	4.20435660919847	3.66128272014016	3.71154761199658	3.61083684712968	3.51931007392364
DBNDD1	2.10414933569456	2.08938018930114	1.92362788628262	2.01565939501358	1.57087651307648	1.75525408508011	1.51704964864436	1.68708876279971
PDCD10	10.5909296682677	9.21478927767504	9.58256481090152	9.91725692029933	10.9098662354915	10.8211068182525	10.9622086771971	10.9221862123178
MYLK2	2.99005478215311	3.02981151676174	2.58993726175344	2.60159140578329	2.42385463162303	2.4647836373794	2.30829319886949	2.20600662952534
TMEM143	4.59546263234845	5.14484531912335	4.99215661627363	4.99039919555553	4.585570279009	4.31003766015015	4.24042061862076	4.65584692554231
GHRLOS	4.14925692070755	4.72690074824361	4.24861789533478	4.24887584360764	3.62375883203151	4.21527936277737	3.54229829635779	3.37653184989152
FGD5	0.314682399380977	0.310052626034235	0.553143795690428	0.439056735758842	0.150947257943713	0.160546915128481	0.156269683272169	0.150134285330696
SPDYE1	3.5381406400897	3.40205013811326	3.27122668698424	3.34307484437604	2.90000313948409	3.05737992499195	2.96047073659783	2.93258045619524
MIEN1	4.39872674462878	5.43151346835477	4.94850812502121	5.09432482926558	4.40167190557387	4.63854614304706	4.10451312482755	4.53051594182398
MIR941-5	1.88492046122642	2.30623367309934	2.19686417852717	2.07701435412247	1.6278010806181	1.81451312394302	1.78610703969677	1.55803904267623
NPIPB11	7.42053975164981	9.02971812971386	9.19545197234257	8.72206270604294	7.81203193006323	8.01175789295764	7.50227976886513	7.56743754209562
ZNF468	5.45564737499427	4.51598882660209	4.4787941660312	4.52553219326589	5.46189351703537	5.06933371450284	5.85239150152074	5.62519640812226
H4C1	2.34698425005644	1.5026375751329	2.07542733080934	1.95228681861063	1.48556414214111	1.60587958224696	1.58212398341682	1.41193970340444
IL2RB	2.01607545706169	1.63302737546859	2.0920295870344	1.54713632119128	1.45428712652393	1.42669632474243	1.48277449919863	1.31680715630735
F8A1	3.12672679483669	3.43595224924105	3.29962996025613	3.55576174353214	2.91871360965832	3.03342511370056	2.93645318857462	2.82282597249247
KIF7	3.230239028636	3.52631985268169	3.13885071804204	3.60233727828491	3.88009636853353	4.02523166785213	3.81794881130387	3.81993025226912
PELI1	3.74092069475912	3.85399525815317	3.78370455719868	3.80936038095571	4.36032644471137	3.89264268453365	4.42785143330625	4.34134700241781
TRIM23	4.70119981316559	4.02321865994004	4.09976410308366	4.78069762679213	5.06109501819994	4.82709845883596	5.21986953208607	5.07491369882063
RGL1	3.01338517038848	3.08148312278036	2.91774235453803	2.94082177767769	3.41672875588917	3.52878257548734	3.39693247264542	3.34942478488951
GSTT2B	1.67636830692765	1.67211721645231	1.8350889695606	1.63198647051678	1.92335196395978	2.48791265393363	2.1605229800485	2.0040395434307
ABCA17P	2.16259197933499	2.81606899304433	2.84722362274561	2.56640504206697	2.17005379961499	2.2495722358904	2.01904682646377	2.16320391718211
TMEM269	3.5524765404195	4.34722565982955	3.46619567431261	3.7916248950792	3.13418748957505	3.39134982364589	3.37386808323542	3.28436555397304
RASD1	3.80260787464914	3.96723322276607	3.87713453652899	3.35227129349088	3.21544095349925	3.54831310181634	3.00042617650828	3.03676633635286
SEC61A2	3.95262422459217	4.10288493999743	3.6899037632768	3.88438648755326	4.30837934994618	4.66391916487412	4.46219458612945	4.13002624001605
KCNA1	1.31948013021597	0.497645351959249	0.462739473843393	0.326980686182206	0.297345622432931	0.313825715835927	0.306568497235909	0.295917283583469
PVALB	1.87599464128705	1.60940184969927	1.25513389280035	1.48849609358738	1.1696621600171	1.28546533623159	1.10962711766882	1.09671077569532
FTH1P2	4.82711750745198	5.24357284416323	5.22212301858096	5.23908518038102	4.68377918091324	4.84580976713348	4.21507195407964	4.73634388244675
RAB40C	6.30791910445729	7.66690705391298	7.33204543368707	7.14212309904284	6.46939857216095	6.6726927274302	6.67907693994648	6.59207844008173
INSRR	1.40064017376072	1.98815325089101	1.88931797944024	1.95806150118478	1.38885693378182	1.42531355337011	1.4802476162527	1.38574749184356
DACT3-AS1	2.88770312260941	4.09265813059871	3.27811875156647	3.52273582561613	2.93280854226482	2.94840510074518	2.729972105275	3.04479582092658
ADAP1	2.16472485100904	3.01134976689446	2.40743896782712	2.35089174397925	2.009691410154	2.08022425487035	1.83204428034887	2.11365979249787
PSMA6P1	4.42828781376149	4.73843356825412	5.07987458882944	4.88178550592383	4.44092983919103	4.20649291953459	4.43933707072215	4.29569625227201
PALM3	3.37701542372753	3.10752376606829	3.1061117291952	3.2264782010178	2.68344702207048	3.02882125081595	2.50961681092381	2.4675901493548
PLA2G4A	3.89875305349863	3.29590614420726	3.22348757491836	3.84545763866578	4.17208001479745	4.13002735784115	4.28889043262101	4.17205529953863
C5AR1	4.02520998738457	4.404796721236	4.22784222113388	4.31538264942373	3.88491267781618	3.38668718942588	3.76635850619433	3.89528973134715
TMEM187	4.64542060703586	5.32313122938878	5.73376961024404	5.52358247642305	4.4160170661281	5.00316929950294	4.75275832375889	4.82968867262666
BBS2	5.23567584510038	4.54749140146019	4.80524223705439	4.68054660180317	5.52403136543443	5.16564112675076	5.27501853937207	5.31988362202544
ANGPT4	1.7285418483426	2.09654511888791	1.24757514894693	1.22518168366766	1.22605179061613	1.10070899818268	1.17630978401489	1.07540202946509
VDR	4.25716808086398	4.27721547036273	4.33724977090033	4.4160939270932	3.7948749337503	3.94816002640706	3.94410983459008	3.9730828260396
EIF3C	10.8518068122878	10.3182706357489	9.0637233910812	10.0992656073408	9.26959203777865	9.18199429900825	9.52274650162709	9.18930251517495
GALT	4.70511280477383	5.15405251510551	4.97542301407758	4.74518850386218	4.26750642217076	4.32385020401557	4.72160449147307	4.36926492827515
KCTD17	3.36773068973776	4.4699579132433	4.3994405388579	4.23739115425215	3.44653227595752	3.81539476343081	3.52262240900534	3.50778266531535
GSTA4	3.26014214573766	3.244622666032	3.33816957478997	2.96320466402618	3.66558649141946	3.48247605971521	3.8163691879537	3.69468249168361
DAB2	2.98832865379359	2.88075628383965	3.18411846928199	3.12493650934309	3.14311896295171	3.53308063245864	3.7798665191419	3.75622124080403
RPL19P16	4.67142744257031	4.60554226236107	4.90250826002343	4.30400628217494	4.30662136457751	4.20604781801752	4.16251759718154	3.99847274151019
TRDC	1.52758935821401	1.73042279843317	2.0187051479506	1.95822574948387	1.39424240223268	1.50641030055394	1.48460708714443	1.32513335943088
OR7E105P	1.29005453197873	1.28684344859548	1.36528223483617	1.25666441688389	1.34748517944266	1.69058753742461	1.82610421504386	1.74982136431365
TMEM262	2.20133932337825	2.93041359983025	2.56705455251754	2.31751469459198	2.04795891057184	2.18348348949107	2.08659633782704	1.9834596079971
RABGAP1L-DT	4.36534183976881	4.1528552590374	4.64382274224012	4.32058111163458	3.89749568133846	4.06237783542239	3.71720465326824	4.01324472471791
SLA2	3.64640343479371	3.3939850142475	3.64716335519786	3.30177284694426	2.6955469108435	3.1529020704225	3.05382889395207	3.09556204338651
MEIS3P1	0.859429742998308	0.856919067359886	0.841439572735182	0.833269989512198	1.04514374702759	1.04496468689264	1.53747809552764	0.986700194890936
DAND5	2.17109955329712	2.65387582921218	2.40734254648848	2.67534418541184	2.02173089521491	2.21666713555797	1.85041217641665	2.01590741901173
CLIP1-AS1	1.59856646820393	1.49609213992557	1.24562726841537	1.30116273396634	0.9976169803703	1.10089093690848	1.08608541944161	1.0646868818768
RFFL	6.40697202180561	5.16932918813746	5.63531036567855	5.95811014260265	6.63165122465892	6.44455476207014	6.54959356505903	6.44862652368679
NDUFA11	5.06868393409165	6.31811758663232	5.77960095563706	5.70224619575257	5.31385594021853	5.25946792747644	5.13428208092864	5.1869486740866
BCRP3	2.61496111998794	1.92191124796235	2.21122898215429	2.45519179249796	1.95209788066525	1.89169688363538	1.79676795015985	1.89028163240388
DPP10	3.51484184846652	3.02009040732567	3.37464468949143	2.99566571116108	3.62975517338418	3.98609622373181	3.67428980808489	3.70968144081391
ZNF775-AS1	2.87255907759216	3.30209226145249	2.88679520042189	3.03353021594112	2.37861456721807	2.73917357202427	2.64207586947743	2.53071411051349
SEMA3G	3.03562907321293	3.61905658773152	3.75793655302412	3.4768669617672	3.06603947200365	3.10238780234721	3.05069334232618	2.84129052918571
PLAAT4	2.46856535534764	2.02618779685621	2.4605665488849	2.22115449309001	1.77474844208553	1.81590399255679	1.93151814037065	1.99517457010278
JMJD7-PLA2G4B	3.22357139693075	4.82310313151894	3.88207143213637	3.86941414018401	3.53424525184808	3.25722979982622	3.47889757376058	3.17816384821031
CXCL17	1.22758145804095	1.743354723269	1.65466372036564	1.85350261318918	1.22356870550471	1.33686875360921	1.16528148099853	1.15258859651177
TIFA	3.43411787318581	3.03305337011684	2.95866820079832	3.11853544254761	3.7579298859394	3.61163584071803	3.47826441617235	3.58721969849541
MAFG-DT	3.23619497275001	3.54694883246081	3.03194865347451	3.12818350508593	2.62908738136703	2.82857211725564	2.61817351415619	2.96206230679608
CSNK1G2-AS1	1.55788567167131	2.09371773679203	1.8496652497431	1.86801960440457	1.48584294709206	1.37682481438752	1.513476167707	1.48159723984048
TMEM45A	3.43346208735564	3.03281810676081	3.10595331841529	2.98980225717427	3.73630504851839	3.57916178523781	3.50876585333665	3.58642180806487
C12orf75	6.64311628231884	5.43143075466937	5.54257837632934	5.86842577551999	6.43934787707133	6.68956306889974	6.82503067552737	6.65975321385053
SP7	1.74355382192477	2.54581752396462	2.5306374419938	2.17252801558513	1.77396825877861	1.75187243720315	1.9363506475651	1.70502347507262
RN7SL167P	1.0735903723489	0.438686683206223	0.285445361728168	0.489398414498549	0.252189741574503	0.266169203685081	0.259989763346211	0.250987151887777
MIR645	1.07541151427308	0.616750291174113	1.14223262193614	0.785863212410725	0.567933075849502	0.581823938447363	0.575649836242037	0.636893683798333
ACVR2B	4.93184702097981	6.00918852596331	5.92118440049237	5.64208897812888	5.27997269053379	5.19350519754973	5.12136628797771	4.88255731819448
SRMP2	0.315761798697862	0.868167515165689	0.701705546490528	0.397514807425251	0.270894123432909	0.283150765098513	0.277712552443124	0.269847479749894
CRHR2	2.47916159410136	3.32926575638101	2.19931293275437	2.64743747643419	2.10972526334098	2.38189164166825	2.08245179772272	1.90369420565826
EXOSC10-AS1	1.60085869556329	1.30131107069178	1.24971505441437	1.52034913271346	1.00348493841745	1.10591104892459	1.01337647634917	1.13356716639306
MGAM	3.44326192870086	3.02607863375139	2.83983090118551	2.58314194527937	2.66840200252271	2.51433141800997	2.35065468146119	2.42189321703535
PRC1-AS1	4.06094957780554	5.24499768878063	4.98691317114568	4.95708544203408	4.44608845594674	4.42885744804826	4.11677422076372	4.07244558192193
RAMP1	2.79985476963753	3.26623463285475	3.99586345450967	3.17535548285468	2.80795061963048	2.86688689377622	2.92038496709008	2.65091317522033
NBPF8	4.66385458923418	5.08321774791776	4.72860571630994	5.51571945310619	5.59680981266678	5.11763602224833	6.00647838170508	5.96879005103952
CALM2P2	1.99886789216588	1.77750341127002	1.75118336879303	1.8242001046081	2.18321626518942	2.29812206307985	2.20501219823419	2.28012425546197
ASNSD1	5.72042846945761	4.83309922880025	5.02374762865971	5.21955980678437	5.76555456994886	5.58432580390464	5.82902331435887	5.86667245078779
EEPD1	4.49175866498959	4.38184262611083	4.73529171379477	4.12971854032712	4.01966091061733	4.10420249771254	3.90467681886747	3.97843968610217
SPDYE17	1.26355305686321	1.52308459156587	1.18858535161624	0.977610590606869	0.84687258882582	0.950918732090106	0.936454730011711	0.845431309254315
TUBAP2	4.82925153136341	5.07681791434467	5.3600976063701	5.27593046202054	4.7039562240381	4.76115105578034	4.21694113649937	4.8200233551555
SH3TC1	3.82018463924071	3.98378272139025	3.64507222113579	3.68941963653129	3.34518286954754	2.86932677579155	3.53262143396811	3.14482698861924
PSMB8-AS1	1.97427145092854	2.06448328298877	2.66531866517147	2.22737653981966	1.83330390359073	1.75117546602345	1.65609674153656	1.93593013718358
TSPAN10	2.72087669428214	2.63128265317413	2.52777535541819	2.53237055713902	2.2032432708166	2.21695718461294	2.24617393797315	2.19662923022351
GLCCI1	4.64329416558632	4.25745068531149	4.23728657468759	4.87991550895462	4.91731722096964	4.99889456038468	5.07296218904805	5.17456138317807
NXT1-AS1	1.79123659131402	1.85920123628713	1.60851918716118	1.31416545753864	1.17721385971997	1.36410632145876	1.26836112158905	1.24501893446652
SOCS6	5.9646376486741	5.01297946749519	4.89589697067058	4.91227504918784	5.92326668068504	5.84872199753975	6.00739445112666	5.97795799907843
LINC00278	3.99779308864883	4.64900478526675	4.55372878837086	4.60438415294186	4.20996610858166	3.93679770503422	3.87206933407263	3.95359746422602
ITPR3	3.82808270574963	4.20315472298999	3.75292535332984	3.58767724057848	3.59880388933462	3.44230334415316	3.22671902226199	3.20558402721473
SLC16A4	4.56106208126466	4.10731294736854	3.85551341483416	4.14089174408231	3.61244552668623	3.93799653922153	3.37930567090913	3.05866433528368
TBC1D8B	3.33788457750684	3.74168324674076	4.03938504452688	3.95619967461505	4.47598434641031	4.30886490485237	4.48457222466363	4.12022782067661
C12orf57	3.07578944960816	4.18179655977617	4.42261127064904	4.49967354687265	3.40614820888339	3.5056777149456	3.56525854933662	3.18496138002949
ZNF66	4.43939228411788	5.00098136452727	4.77440662513564	4.44783556455669	3.93654948197644	4.39078516631714	4.33563627922713	4.03941121435583
RAB8B	7.06292825117836	5.78308766992025	6.34404306202926	6.44305445160494	7.30333726217048	6.68927089200294	7.35139799339121	7.23852615849888
RASSF3	4.60316224872771	5.3044636498706	5.00068201089847	5.24864182560664	5.60657991078544	5.14947000918633	5.91175489887837	5.73488425807749
PEAK3	2.53593626700166	4.31466157379981	3.05888624365798	3.48366944126262	2.4886177654808	2.94915793625152	2.66641029484778	2.76188894363459
CTU1	3.52282148791009	4.69323676131984	4.55380967806582	4.54598646656858	3.92924667275453	3.84028204396898	3.77454764521454	3.67773314892341
MIR648	3.04377567551458	4.5620468751399	3.5914192248912	3.82889946417184	3.11564077179688	3.51029275896265	2.86576882132469	2.74833511869152
GPR182	0.941925702731062	1.5527855407569	1.21921046772314	1.40454332716348	0.949912938447291	0.982613781511339	0.888328229628514	0.87733601420078
MTCYBP35	2.29157202556446	2.42927018562428	2.02865956164985	2.31843495538512	1.87150235540842	2.00283405553979	1.84269707672609	1.68047774404326
TOP1P1	2.01930719222626	2.12454019870653	2.24690156382435	2.05359744522384	2.48269977718951	2.52672044608174	2.7936029642951	2.35951858346193
KRT18P4	2.97474740244613	3.34764639837893	2.6336415147466	2.51098204537117	2.2432460813524	2.44288081347872	2.5186733050695	2.40363020987038
ADAMTS10	5.29583409559401	6.12457106647162	5.60210899297814	5.15207870482546	5.20729388549968	5.12133914189831	5.01411391004084	4.90074529750852
IRF2BPL	4.38748901181105	4.25793775968018	4.1241641638137	4.62217470622533	4.89653661408964	4.74894752885329	4.8672809412513	4.72394465006946
ARGFXP2	3.48172676027977	4.31486866651209	3.76022146875062	3.67446094021266	3.40120885241271	3.51475987151607	3.19662640199894	2.98152583299936
CAVIN3	3.66908442336515	3.58180767241515	3.74959535146665	3.35690258402879	4.03263849675624	4.1837371176375	3.95657840276736	3.97429599292228
TSPAN33	4.33584088112036	4.48148332452398	4.77683980757723	4.40849624006399	3.92509181781607	4.36920829461717	3.73365447522002	3.93908190863532
DENND10P1	2.82813962189199	2.43430252470777	2.39456754791426	2.74257967755834	3.11826892235185	3.00182673683209	2.98081402783807	3.27778589357936
SLC35F2	3.03412767625007	3.5354414545394	2.94525337038411	2.74383569074732	3.60235746006857	3.51106625039579	3.82667818214297	3.72154816357255
GTF2IP12	4.73964495209457	5.09346124180573	4.83244261195216	4.54043557980013	4.41547824754159	4.43256963847678	4.14428307894099	4.47651791753517
IGFL1P1	3.24317569777198	4.43052974306647	3.9649648060288	4.13212399173579	3.60688615913396	3.16459375389722	3.41127197766928	3.39787519105435
GPR137C	1.54600976960153	1.54236968847237	1.52001006330634	1.67562205393605	2.03090268301901	1.87719100566452	1.93424006653596	1.98483879494595
RASA3-IT1	1.48940806246994	2.2340806252824	2.17726599061768	1.79114501374029	1.53596780439872	1.58846414368298	1.49222867328513	1.46700020118431
LEF1-AS1	2.53101468793725	2.35519975772163	2.41202494851297	2.52800555168593	2.14056035664864	2.10151406991477	1.94181958526128	2.08309837994403
JAKMIP3	1.45219732706225	2.28941586661216	1.40325045255264	1.78368580341725	1.3782741903638	1.34890925767581	1.33161251275869	1.30645677459377
UPK1A-AS1	1.68670736203487	1.36257352240299	1.42111482942178	2.02842756389991	1.16667553846309	1.35206291365609	1.2570315990072	1.23402103634983
ZNF750	2.68257895181423	3.8880144074501	2.97155790482389	3.21852084473465	2.42783362951473	2.96700238556114	2.53371395762028	2.59101218366184
OR2AJ1	0.256941372619469	0.500578128708984	0.787980282899088	0.430576526554997	0.21645729186816	0.22742088353446	0.222547146617728	0.215524570257494
HNMT	2.68214133280111	2.67388656602552	2.90847558702133	2.85836582757973	3.21350079456612	3.02376600176778	3.27242224599814	3.33916668067443
RN7SL473P	0.937594764845912	0.60562853745649	0.852439828261814	0.55717833312262	0.433481176277363	0.446141191755606	0.440514467597983	0.502626316015471
LRFN1	3.00871280633484	3.79992774743933	3.32140667359181	3.29083942927552	2.57481974694659	3.13565825927057	2.7356928179721	2.86704123790036
PINLYP	4.33040146774486	3.79208758995795	3.59567054188796	3.52022331482504	3.42490728238583	3.32227652427843	3.39642186653658	3.23097553627367
ASIP	0.953482765764562	1.52225481605234	1.01349690573516	1.07222967209102	0.835227992056942	0.779140926610883	0.771857596755231	0.832473006883604
ADAMTS4	1.68778833595055	1.89521204573411	1.90704018103469	2.5946530050441	1.60453172698387	1.57929002093171	1.48216439468423	1.71804380098819
PRKAG2	5.33290174558877	4.54895623052566	4.64451280029517	4.25006344673001	4.20976033959658	4.05222651705184	3.98581580237949	4.40837179161346
MAST1	5.02856313933805	4.91037517639761	4.14354954760012	4.68783394787026	4.07317289622855	4.24022223935024	4.25216185398663	4.32333085134611
TTC30B	5.83786182495476	4.88959923329372	4.89797583096036	5.0551235342156	5.55685528136712	5.75342419315218	6.01016358838199	6.02171043340773
PHLDA2	2.61120146523099	2.95754368922874	2.77315369018085	2.8137359433192	2.20707608561456	2.19360152922955	2.47168600269567	2.49829843085218
LINC01226	2.68716151400446	2.74235080390494	2.74770402362933	2.56926548180848	1.99518326749265	2.37376136999055	2.15434467780539	2.37219246142277
CEND1	1.11102312492291	1.95621570161133	1.5583577229661	1.35532728433111	1.17810113088552	1.05639798446749	1.04724636027348	1.10636424343896
GRIN2C	2.98883870678986	3.63273988672681	2.98531978157601	2.73638534269804	2.39806284371811	2.71735368045525	2.6175967303973	2.69656352415663
RNF207	2.95219483862879	2.86534466385561	2.97408040099696	2.50139854239457	2.35580094364186	2.49586558375501	2.34139947566816	2.44665823960029
MIR553	0.5790234199704	0.813564492330737	0.939430346559179	1.03934196696659	0.532390344010709	0.629305927974144	0.539335889493344	0.531328683374365
CARMIL3	1.96145203558257	2.92407654427323	2.49663301327993	2.60339461185877	2.09377827411456	2.03570269762877	2.07613083591983	2.03125650451434
NTN1	3.67704490695154	3.36426955352845	3.59479682940138	3.3828893518432	3.14383988599209	3.04292895055353	3.13562259370015	3.05702620666968
ITPKB-IT1	1.66891234917225	2.49447829913249	2.17996288078504	1.68399546365269	1.51638860224508	1.6392500555147	1.68484976864338	1.44147969797912
COLEC12	1.54637338829736	1.54260989554453	1.61649412703129	1.59585516979429	1.96472850151802	1.70553244877374	2.21882565602453	1.954874621627
MFAP1P1	3.65894995242265	3.89623290924211	3.55515172963923	3.80443408785962	3.17006828594844	3.33352668872605	3.47204046680803	3.23739267194098
SLC16A14	0.734137435886422	0.731982706917163	0.718759830641078	0.711825807204881	0.917491238226499	1.19463775174074	0.951528031200592	0.912275111496803
H2AL1MP	0.57928250068611	1.39059436946974	0.881189967781816	0.658007042715585	0.521855554658145	0.537722195088034	0.530700999322909	0.596674399941758
DIXDC1	3.46395712163899	3.36963499642777	3.73952691391999	3.41527529178444	3.99810514144735	3.83658293120271	4.08822565433335	3.87678344765634
ZNF451-AS1	4.58119056384746	4.43602686381033	4.40915516741989	4.43224380056339	3.76839994941302	4.23438672700298	3.91795649021608	4.13721122396699
RPS3AP21	3.06394404079825	2.55446815570199	2.84851863115072	2.48732121565337	2.21618659295301	2.52706369435282	2.12201160137363	2.26450780207853
HMGB1P30	2.57736330490926	3.63892366879819	3.43315052309715	3.54075648303701	2.75535651448714	2.74295634491732	2.8138964644544	2.87858096797687
TREM2	1.31433020074643	1.19098869095225	1.89287299867242	1.30960090848421	1.0701995347711	1.01742136645375	1.16403997826101	0.996724759143144
EIF4A1	5.94815528475994	7.48491934253431	6.6623448363165	6.5137824878109	6.26048071538685	6.13223760917281	6.09487259299568	6.08582808028854
MIR941-1	1.53593129260187	2.46072144625823	1.24445526675738	1.61012049483856	1.18194419347832	1.30299776077782	1.36544693204255	1.25717521787486
TMEM240	0.555496202970018	0.795241435757727	1.14636109872192	0.806984373707007	0.57801368009561	0.520112337112791	0.514276760204937	0.505868411234451
LRRC37A2	4.80965551063326	4.35613331372492	3.92826182605346	4.91865242942923	5.37476865314481	5.08772301783376	5.13948947806523	5.14753137056962
MIR3667HG	5.24445624178885	7.12716611366189	6.01020256288796	6.00517232644766	5.57865350433252	5.3846763552548	5.75595287258203	5.37347949603787
H2BC17	1.66274139821902	1.25516755480735	1.63284278938687	1.36841138351165	1.13791826156285	1.1711602860102	1.15639002656459	1.13508612375703
VPS9D1-AS1	4.38611233888464	5.80804196701676	5.59587258586706	5.60402836547514	4.79917054732644	4.81208268441208	4.98854347415489	4.58339703752135
LINC00565	0.927186587619434	1.63269398139216	1.015986868596	1.53068401947552	0.934335727188627	0.878760981547849	0.870661954138809	0.931412517803577
SRRM1P3	1.18585540892126	1.36132413933687	1.02096433995057	0.994459938130994	0.775531769576897	0.877685808130963	0.863755019809442	0.774188760990143
CRACR2B	4.49135147176746	5.28553411320205	4.935590741	4.89658081463733	4.59484807815132	4.60397819700285	4.28880267631306	4.28341030388247
MRPS30-DT	2.52945303120679	2.21868702088151	2.18403407704276	2.47250410155447	2.8318505810824	2.67031306930384	2.77949957897441	2.90356845070732
DOC2B	0.480972359135963	0.473550331111795	0.689606264610126	0.206209726861856	0.185995537786359	0.197099137901046	0.192166946782833	0.185049482641662
MIR573	0.705882715606558	0.703825231555328	0.691222358127419	0.684629982669594	0.836698820314581	0.947919226877489	1.02543377294397	1.01814059849905
SYNE4	3.52700557217455	4.06392244898268	3.54851908144787	3.76396332472817	3.11801899272844	3.27895169468637	3.31251929674359	3.43190615939314
CRISPLD1	2.65056237154971	2.63969901164697	2.65189798768455	2.61064409334602	3.00080479245235	2.77692978249559	3.14889090036032	3.29937812156017
TIMM23B	4.53503812106395	4.03288342211767	4.38705885252896	4.18537205504043	4.75003144463297	4.89268085514781	4.5624089383417	4.7158125095475
TECPR1	6.51676050546527	7.9659886860409	7.37219426391794	7.33565307701606	6.82881398350084	6.94981317804578	6.73065448880819	6.73309567216387
E2F7	5.54306927461997	5.27013763863135	4.96466947739641	5.63369361522993	6.09530140115996	5.36871509939678	6.13541013916081	5.95799582399331
SLC2A1-AS1	6.29459243475256	7.39889650686333	7.35662197708427	7.20082914994969	6.53584216554072	6.91788416100497	6.31986398220003	6.2794300463567
CD5	2.38311599066677	2.67137248133415	2.3578258343316	2.54386999355719	2.15117864532384	2.17661020740806	2.08214386012903	1.85689127611723
CFAP54	3.53712700594359	3.71343625420439	3.08968827604751	3.24604308550937	2.79515301862152	2.83238443232892	3.04255974813438	3.07677064769804
MIGA1	4.21350079091879	3.77094240285607	4.04259653000144	3.92076886295176	4.44549701532434	4.2151389508277	4.58255165158504	4.45931761997314
DUSP19	4.590481475223	4.0723258014623	4.72042942750135	4.36105480718523	4.81201664172182	4.82303107656594	5.10683791275449	4.95482516914925
CCND2-AS1	1.9892209077208	1.62867432854079	1.79559213605518	1.35020677297802	1.21298724495245	1.39965062475813	1.37740103573437	1.21116036982887
CD1C	2.81215194069147	2.80392752939171	2.9279579652941	3.49997737932033	3.7656919940731	3.42314472892802	3.8565764305892	3.64117623839136
L3MBTL2-AS1	4.33639736282856	4.2671723387761	4.10399484361972	4.25125569391296	3.93602613050599	3.96131066156293	3.68573119120291	3.69651710278229
XAGE2	3.80333802204364	3.55434239195989	4.34550413714741	3.55133474559675	4.5177518424777	4.56411298663378	4.14476006333767	4.54228809008226
IFNAR2	3.92267926119631	4.45605784972846	4.65258463560833	4.61777478624431	3.98531728102924	3.92653150597803	4.05298556527084	4.02158923082999
HEY2	4.03060831707386	3.81209330623326	3.71403134943906	3.75665563120929	3.31064750566245	3.30289578202611	3.38316418803112	3.58712581182579
GRHL1	5.13498746846313	4.21764174225626	4.25889106123945	4.3972078383741	5.26278895626259	4.97015449643844	5.25475976543009	5.03865169559768
HNRNPKP2	2.52515589359432	2.41493930797052	2.26881302443182	2.62369430704468	3.20566252666336	2.75675050398692	3.0049814153947	2.70700395406898
ADAMTS7	3.43124806499891	4.58445962723033	4.39107670847319	4.28727873569149	3.67664393490189	3.68066576149326	3.69454958421846	3.72391595143987
TMEM128	3.88218375205829	3.39429324358548	3.55921035190521	3.18487945472163	3.98586897633547	4.0865812520679	4.22071052479859	3.81162408807366
SPSB3	2.68094357702922	3.01039706753983	3.07174910386761	2.37125713136325	2.34855319349009	2.55283647547786	2.14720438573191	2.17706050969131
GOLPH3-DT	3.48278145559709	3.03020413461569	3.56963581889334	3.86214870419116	2.94953352535113	2.95346250300161	2.96254338289233	3.23827650300139
CD38	3.08334434308766	2.207071750721	2.45714880197597	2.33434857317353	2.11740511288266	2.13123004230868	2.16262035112053	1.99482120800447
FAM71F2	3.50316443898408	3.24988876135877	3.28476889860004	3.00440187035246	2.80875533182485	2.80940024827651	3.00397021015468	2.70833745570603
CARF	4.40087134482822	3.96941150898204	4.46570119777774	4.26744784452763	4.91606353517557	4.71654373359885	4.98214595303422	4.41825089837465
PKP4-AS1	3.96255043600797	4.8067511657826	4.40216496706171	4.4486548005955	4.0403079620994	4.105347776168	3.90630636434995	3.67385731781201
RAB33B	3.46225120010043	3.21783687655855	3.20137050516618	3.27089078908836	3.47941777297427	3.73253387092318	4.04041705260669	3.67607584447077
KBTBD7	4.46469083194428	4.26748264283442	4.8344746241871	4.9418594214903	5.34583493634033	4.95190567837243	5.11830040153591	5.2009503717391
KLHL13	0.703146854485701	0.701076613769424	0.68838833929869	0.681746140922323	1.14459903559625	0.884541048562598	0.862253369983449	0.928097580686355
PKD1L1	0.571221848856324	0.783702328749161	0.535773697058841	0.841204889101429	0.400737054734338	0.497115175908136	0.407127771570323	0.399760237223226
PDE1B	3.29566618007905	3.27559016373553	3.20712090746358	3.36434090989726	2.8812958562479	2.83984137163391	3.03129381647432	2.78581535361816
RN7SKP203	1.10866078883187	1.31409272315737	1.40814809654028	1.3630995870845	0.993445953849651	1.02437794294365	1.01061919953572	0.924957474055227
SHTN1	2.72458912661242	2.80340815855411	2.72383185349133	2.68178509208617	2.90121319576242	3.02970390860542	3.38900679422592	3.29888388041253
NOTCH1	3.49114985817903	3.92722260856502	3.54776754804336	3.32742099102193	3.02076600700957	3.13199125258376	3.25659671205428	3.16960670175083
MDM1	8.63884947029506	7.07963109897683	7.55319513081955	7.82322900750352	8.90604401682204	8.73820508287402	9.06413151726149	8.90689439267974
PARL	3.44189974741298	4.49815919395373	4.61713531051866	4.27060604812927	3.74839549955819	3.73141317435727	3.8086491753875	3.50076948227205
ZNF560	1.77511886431215	1.16010712290899	1.59037978155494	1.54380063267632	1.16286079052651	1.19683813646553	1.18174835823328	1.15996327021418
