,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
GJC1,1.304513386117,2.43360706441817,1.7093698964475,1.42368662831598,0.154537206213093,0.254495795946165
SHLD3,18.4460895547531,0.727686319239651,0.511286589991311,1.42324546249495,0.154665010703895,0.254656972820474
PLPP4,6.17445555814824,1.01751130295526,0.714914150303138,1.42326362196609,0.154659748372541,0.254656972820474
MTRF1,170.178172403196,0.326249107119156,0.229245552619868,1.42314257960824,0.154694827127106,0.254681420761268
CCDC116,6.05039235617491,-1.04116924542365,0.731831923643729,-1.42268902433192,0.154826323743017,0.254873248692669
STK24-AS1,12.2899015197521,-0.677875772115209,0.476613518593833,-1.42227558738822,0.154946263034225,0.255046015819613
TMEM185B,63.0711268836599,0.322075119658148,0.226567321614446,1.42154268922431,0.15515905236803,0.255371568585997
KLF2,2.91465858787184,-1.60921934380799,1.1322793644986,-1.42122111756457,0.155252487349104,0.255500635675114
TOGARAM2,4.64855339101978,-1.11382440441633,0.783823671365772,-1.42101399218469,0.155312691747133,0.255556280576057
PMS2P2,1.6918040205866,1.93187553425993,1.35951693535437,1.42100144839782,0.1553163383742,0.255556280576057
SIGLEC10-AS1,3.88637353758414,1.41526268856433,0.996125330369473,1.4207676940003,0.155384305432311,0.255643391697038
CDK11A,101.522328018182,-0.39973792096427,0.281547139322138,-1.41979038368741,0.155668715368153,0.256012293832315
PPM1J,1.17122983411855,2.19343306203318,1.54487076260363,1.41981654072894,0.155661098188775,0.256012293832315
PUM3,1866.92459006786,-0.169922225707091,0.119679629557407,-1.41980908810871,0.155663268433881,0.256012293832315
TSEN54,178.082977862302,-0.266339055312938,0.187573640475043,-1.41991729028885,0.155631761601439,0.256012293832315
ZNF469,5.47422721125662,-1.13915339382863,0.802398393160342,-1.41968553718301,0.155699250507414,0.25603776431658
QPCTL,28.2666828404238,-0.466245287989542,0.328514374157623,-1.41925384295615,0.15582502355638,0.256219827581349
ZNF74,25.0777988316034,-0.457569563432616,0.322460597760251,-1.41899372081676,0.155900846716135,0.256319732039331
SLC17A5,9.14435986204881,0.839813616373874,0.591940750984124,1.41874607378805,0.155973059509112,0.256413681888651
ZFP69B,24.7388770377582,0.520704337623167,0.367050338175782,1.41861832960306,0.156010319076806,0.256450157384973
ZNF878,3.56379291463605,-1.60352816899123,1.13053320363975,-1.41838219685073,0.156079210473805,0.256538617292484
ZFYVE26,296.762551009767,-0.228599612107167,0.161195644943932,-1.41815005105553,0.156146961177904,0.256602285319973
ZNF319,15.9381120668388,0.7378562310335,0.520303148070467,1.41812755461854,0.156153527847256,0.256602285319973
ZNF20,3.42880696146718,-1.30669109647939,0.9214415087518,-1.41809445750871,0.156163189214712,0.256602285319973
ARIH1,296.592283066826,-0.241699257718126,0.170457662775897,-1.41794304686608,0.156207393232755,0.256650134787111
HMGB1P5,6916.04244701121,0.301994534646831,0.213025522023427,1.41764485202679,0.156294478341814,0.256768422225158
CARD6,50.4759467349368,0.609426872685981,0.42994823180022,1.4174424444875,0.15635361061411,0.256840768932138
ARID5A,111.826910584999,-0.293123000641965,0.206840035959993,-1.4171482773222,0.156439580216758,0.25695718287365
FUT7,1.28199947219003,-2.04955120778005,1.44635254710352,-1.41704815460415,0.15646884900162,0.256980450363182
DNAJC8,6122.82935564743,0.332142117630576,0.234416010423622,1.41689177727387,0.156514570955632,0.257030733019022
ATP11AUN,3.1491732341156,-1.2105924700545,0.854465535411722,-1.41678326378743,0.156546304326385,0.257058035911353
FAM27C,4.38007487143383,-1.36986416467767,0.96709430655702,-1.4164742315096,0.156636703567939,0.257181656972738
ZHX3,250.256934984372,-0.227236497576247,0.160469555984389,-1.41607232712947,0.156754329303723,0.257349953020344
PPP1R2B,11.7083169154403,0.736416637898122,0.520291776066063,1.41539165478683,0.156953695074262,0.257652399584039
OR7C1,6.62214951007336,1.04593130040826,0.739110378538941,1.41512192329897,0.157032751333058,0.257757308887901
CCDC87,3.02306882431306,1.86193983305485,1.31608148188298,1.41476030070029,0.157138787538919,0.257906479210448
GATB,616.204195905066,0.222363888518413,0.157270638157674,1.41389321696195,0.157393257842654,0.258286448274457
HNRNPDL,5505.6297672682,-0.261920821502838,0.185251252414448,-1.41386802026506,0.157400657194114,0.258286448274457
LINC01876,1.22147753221031,2.25310513278385,1.59376918218525,1.41369600941497,0.15745117755357,0.258344434529797
XIRP2,3.96538970870107,1.37254238904328,0.970943962807029,1.41361648212448,0.157474539229438,0.258357852182903
MAP2,10.1427631809319,0.795103565383291,0.562577251266863,1.41332334998048,0.15756067144965,0.25847424071691
FDXACB1,9.38125487044688,0.788639006521257,0.55833550924388,1.41248226821408,0.157808008104371,0.258830080768833
RDM1,27.559508340027,0.546116647705911,0.386625188350279,1.41252216400121,0.157796269321624,0.258830080768833
RGS10,777.482513751773,-0.20464598542622,0.144959964622861,-1.41174141397346,0.158026114422956,0.259162827653648
MPZ,13.7027450285674,-0.709158061718391,0.502655847832455,-1.4108222649282,0.158297027699872,0.259565929344248
HCP5,1.76263150157663,-2.07887561307471,1.47359367164138,-1.41075226711522,0.158317673507764,0.259565929344248
EIF1AY,3789.17557126366,0.251002224693128,0.177920351932898,1.41075611624123,0.158316538157658,0.259565929344248
MPP4,1.56205216401237,-2.39366489696824,1.69703009338722,-1.41050232774043,0.158391409596594,0.259636785576691
MAP3K5-AS1,3.60112041359435,-2.03755291822551,1.44454740416932,-1.41051301767227,0.158388255364577,0.259636785576691
HNF4A-AS1,6.06549793615161,-1.21495566828771,0.861417042560308,-1.41041517436968,0.158417127339838,0.259653927529847
CCDC174,756.963342689421,0.205791277299742,0.145952586636291,1.40998718859685,0.158543465853745,0.259810947847584
GZF1,145.261943588028,0.364033931187216,0.258173691363416,1.41003496237263,0.158529359576458,0.259810947847584
DNASE1L3,1.83310882299459,-4.81176949595775,3.41292890091467,-1.40986514388512,0.158579506602853,0.259844983132467
LINC02046,1.65241654883761,-1.8009868039816,1.27758944375806,-1.40967570824939,0.158635460698579,0.259911591502558
CWC27,2077.36370968192,0.251729993756391,0.178579519271723,1.40962409789761,0.158650707572469,0.259911591502558
TGFB1I1,62.7134166005189,-0.53059472080344,0.376500106511431,-1.40928172828374,0.15875187944622,0.260052298909929
SEMA3B,4.50239316732167,-1.23658371749982,0.877585993494116,-1.4090741268287,0.158813250457427,0.260127787498376
EIF5AP2,16.681927405704,-1.10348757050861,0.783285071488417,-1.40879433385822,0.15889599108587,0.260238260499189
FBXO10,16.4681526528979,-0.67168929843421,0.476806003058202,-1.40872659766454,0.158916026998167,0.260246024963793
TRAPPC3,305.184471159193,-0.214103215262935,0.151994129647967,-1.4086281868834,0.158945139654715,0.260268650873349
APOE,11429.1698737595,-0.22332713311949,0.158571342049111,-1.40837007641849,0.159021515111629,0.260368656622823
GAB2,155.256964194904,0.400934515450642,0.284838725382457,1.40758429146985,0.159254201587456,0.260724549216835
ZBTB7B,349.981112539199,-0.394447657382739,0.280282860230685,-1.40731993764475,0.159332539867679,0.260827705007558
FOXO3B,13.5183747245157,0.739555048304166,0.525663507437402,1.40689821119499,0.159457574100388,0.261007274970476
FAM72D,25.2354638107219,0.725965514260239,0.516088110207012,1.40666971376078,0.15952535043401,0.26109309711761
VN1R110P,1.67245212609986,-1.84172161417818,1.30988440971626,-1.4060184246159,0.159718653750393,0.261384331399725
TMLHE,59.8065599777826,0.407856732732063,0.290096636756579,1.40593402699217,0.159743716015184,0.261400204654584
SUCLG2-AS1,2.28588129659078,1.73316952040795,1.23325250568114,1.40536468600216,0.15991286216583,0.261626668245347
IL17RC,18.5692951538158,-0.594267196817215,0.422847807446909,-1.40539264092513,0.159904553846242,0.261626668245347
ZKSCAN2-DT,38.1612940890406,-0.566529597685078,0.40317393933725,-1.40517415043333,0.159969498825342,0.261694166187212
TBC1D29P,2.13147098434995,-1.53216861427267,1.09064145248149,-1.4048325513271,0.160071077060324,0.261835164024362
PACSIN3,28.3110285469339,-0.50895471052387,0.362327312956937,-1.4046821542939,0.160115814723495,0.261883167117204
CCDC144B,103.78275130452,-0.421431349633241,0.30010490920066,-1.40428009243747,0.160235459958541,0.26205366697372
ALG5,403.367409416013,0.326630505112003,0.232620298014651,1.40413587249136,0.160278393276075,0.262098689244826
FAR2,55.3964031139988,0.43464676989424,0.309578883906808,1.40399359416607,0.160320757106281,0.262142771685891
AXL,24.7991430339402,0.503717124008239,0.358830005941134,1.40377648376171,0.160385418740625,0.262223301611582
KCTD7,58.0632812531722,0.331492450470682,0.236170102261782,1.4036173389265,0.160432829103924,0.262271325262325
UQCRFS1-DT,6.68928359211888,-0.951980504869246,0.678254390156962,-1.40357440907819,0.160445620020896,0.262271325262325
SNHG16,302.977656132502,-0.186215697167876,0.132702621164445,-1.40325560666294,0.160540631083403,0.262401425349097
DRAM2,66.853061671652,-0.373139918618701,0.265933893727804,-1.40313035464606,0.160577970937106,0.262437246709717
DPY19L1,421.575838778536,0.262288103437535,0.186947274740947,1.40300576085416,0.160615121073459,0.262472751158751
KIAA0895,6.98191536071901,1.05586463050362,0.752653977129342,1.40285531278362,0.160659988837245,0.262506314442175
SOCS3,15.8085383664637,-0.560137184647092,0.399289874496922,-1.40283343110773,0.160666515345331,0.262506314442175
