id	C1	C2	C3	C4	J1	J2	J3	J4
FZD3	7.24792751344359	7.85174904141606	7.44294349584873	7.29462074889163	5.88264304936184	6.08746284125034	6.4757334309664	6.4594316186373
NEU3	9.93810932621924	10.4573808790725	10.0525680508042	9.74986942739684	8.31741261376487	8.19475685442225	9.05528243550119	8.98868468677217
FAUP1	9.2336196767597	9.71596199025514	9.09011241966429	8.62205181945638	7.19967234483636	6.65821148275179	7.82017896241519	8
MORN2	7.76818432477693	8.15987133677839	7.49984588708321	7.467605550083	6.28540221886225	6.18982455888002	6.4262647547021	6.8703647195834
CMTM2	1	2.8073549220576	1.58496250072116	1.58496250072116	0	0	0	0
ARMC7	7.70735913208088	8.06069593168755	7.37503943134692	7.35755200461808	6.49185309632967	6.5077946401987	6.35755200461808	6.49185309632967
SQOR	7.4178525148859	7.79441586635011	7.28540221886225	7.33091687811462	5.93073733756289	4.90689059560852	6.28540221886225	6.22881869049588
RPL7P48	2	3.70043971814109	3.32192809488736	3	0	1	1.58496250072116	1
MYRIP	4.58496250072116	5.20945336562895	5.12928301694497	3.90689059560852	3	3.4594316186373	3.16992500144231	2.58496250072116
NECAB1	3	3.90689059560852	4.08746284125034	2.58496250072116	1.58496250072116	1.58496250072116	2	1
MRPL3	10.595257481449	11.0133226734254	10.3869402453243	10.2714630279044	9.1548181090521	9.00562454919388	9.58308276750293	9.4858293087019
RIN3	9.16239132875691	9.92481250360578	9.40726776424473	9.14720492494223	4.8073549220576	8.4093909361377	5.83289001416474	6.04439411935845
ZNF37A	11.1598713367784	11.6786001390995	11.0887882387169	10.9736973663054	9.80896417491926	9.46147944728616	10.1749256825007	10.2008986050384
GPR61	1.58496250072116	1.58496250072116	1.58496250072116	2	2.8073549220576	2.58496250072116	2.8073549220576	2.8073549220576
NUDT16L2P	4.4594316186373	5.39231742277876	4.95419631038687	5.16992500144231	3.90689059560852	3.16992500144231	3.8073549220576	3.58496250072116
